m_id,birth_dt
32830,1996
60459,1990
38622,1965
79481,1977
28577,1987
119476,1996
64394,1991
9807,1994
12110,1994
121015,1992
63612,1994
105247,1995
25081,1992
31929,1998
72775,1995
17320,1993
86442,1992
29989,1996
124207,1994
69190,1993
20688,1992
61797,1998
2879,1997
95031,1992
122115,1992
14321,1998
115406,1998
107743,1997
56799,1981
118606,1997
1952,1996
82601,1996
6913,1985
46060,1976
35248,1977
110418,1964
118326,1995
61405,1991
45514,1989
103538,1984
7689,1989
67352,1982
10990,1987
29273,1992
118532,1993
109243,1997
32398,1995
58009,1996
70747,2000
57389,1991
56765,1994
59340,1989
59407,1994
106953,1995
114333,1985
73509,1961
12852,1978
124017,1991
8292,1994
60198,1994
34953,1989
66439,1986
54478,1990
13624,1990
96087,1985
1655,1991
96692,1961
6015,1967
12686,2000
54340,1983
39565,1999
78213,1984
55405,1985
25183,1973
88156,1977
53163,1978
78906,1998
32013,1999
77780,2000
74481,1968
100793,1985
43646,1994
117523,1978
7087,1989
101472,1991
24188,1993
70411,1993
118627,1987
89987,1986
101797,1990
45431,1992
101852,1988
68954,1988
57064,1997
6168,1998
47766,1990
25286,1996
1055,1971
96900,1997
59819,1997
101977,2019
80556,1999
81155,1998
97053,1989
116935,1996
11538,1997
107765,1989
77110,1991
66084,1996
92063,1993
106518,1971
11533,1993
33051,1996
27056,1983
52990,1977
50615,1988
23647,1989
70533,1993
103780,1997
100055,1993
79497,1988
95287,1994
108920,1999
3257,1998
109175,1974
58162,1987
18092,1997
91589,1971
21581,1992
63715,1997
77512,1989
24070,1997
51946,1989
91558,1996
8387,1993
78217,1984
39871,1985
77757,1993
8083,1991
106865,1993
111731,1995
11736,1980
58432,1979
81542,1986
83704,1988
58816,1988
116549,1996
30819,1990
85952,1995
61643,1991
64758,1990
35069,1992
43224,1991
262,1991
54634,1997
16779,1998
22139,1993
26828,1983
52608,1992
105359,1996
79933,1987
95085,1971
65507,1992
48941,1968
54555,1980
95072,1993
47577,1980
80483,1992
19553,1961
98938,1979
82180,1996
93209,1995
74908,1993
30893,1993
59331,1999
116463,1970
12486,1995
14135,1994
34666,1997
91358,1984
109237,1980
37501,1988
84076,1991
12059,1993
65411,1996
5002,1999
107708,1998
18462,1999
35080,1994
95423,1954
86059,1990
45681,1983
83161,1965
4879,1989
5252,2000
90956,1992
64804,1997
71858,1995
47891,1985
52401,1987
58181,1998
48107,1970
6201,1991
89851,1971
97826,1992
123917,1957
112004,1992
86992,1994
75003,1993
52214,1997
100862,1993
92509,1989
46866,1996
35015,1993
72987,1995
74007,1991
99388,1993
79966,1993
112816,1989
20901,1993
30159,1993
51758,1985
8577,1995
74983,1989
66715,1990
115550,1995
46595,1995
71680,1996
36813,1967
4406,1990
97893,1994
20825,1998
117717,1997
64559,1988
119258,1995
58446,1998
88485,1997
13955,1982
68837,1981
78378,1990
10109,1997
28784,1994
14196,1998
113736,1978
120964,1998
82859,2000
31047,1967
121598,1989
114475,1997
123024,1999
34304,1996
96994,1994
63437,1997
31215,1995
12418,1999
87494,1989
84997,1981
26101,1996
16922,1971
48342,1996
55985,1993
102707,1996
26518,1996
24830,1996
19672,1998
118256,1992
30846,1987
5298,1990
114733,1994
68100,1996
35400,1988
103061,1988
27814,1994
7431,1995
7746,1985
16209,1994
30613,1992
38714,1991
80060,1990
3098,1996
12537,1995
81193,1992
13577,1997
118529,1991
110189,1997
76424,1990
55437,1992
67350,1996
84465,1995
46412,1984
10158,1995
72340,1997
117904,1986
39872,1998
10522,1984
47490,1988
78652,1991
12966,1996
76952,1993
58673,1988
13837,1995
1670,1995
92197,1990
51950,1989
51538,2000
65870,1992
108065,1997
116769,1997
16420,1993
112122,1998
93560,1995
80177,1995
112035,1994
15892,1996
65897,1990
19943,1981
85237,1991
18830,1993
119214,1992
15801,1991
4189,1997
93301,1994
9396,1994
49398,1995
96419,1998
53336,1982
8856,1994
109052,1988
121649,1991
23001,1994
88635,1994
16376,1992
104849,1994
86093,1997
5829,1990
11219,1951
108711,1998
95776,1992
48025,1994
84791,1993
34852,1989
1878,1998
118261,1998
40369,1997
104265,1952
94425,1994
111127,1996
89855,1986
120970,1988
50305,1982
7337,1993
109403,1995
106125,1995
10946,1977
29969,1996
68861,1998
89720,1999
79790,1994
33646,1995
18631,1995
10434,1966
90489,1995
104935,1997
111316,1997
76212,1995
65682,1995
46774,1994
15226,1998
38230,2000
112262,1971
30543,1992
37165,1981
96167,1999
59307,1986
107389,1997
59969,1996
70448,1987
33918,1975
85260,1995
17931,1986
96563,2000
55647,1988
6662,1993
37158,1994
1911,1995
37065,1996
32617,1968
48868,1989
10378,1976
76921,1998
29567,1993
29838,1991
106110,2000
31682,1985
83828,1968
60175,1998
103491,1998
37436,1980
94640,1995
1770,1997
12806,1990
116937,1997
37995,1997
106366,1992
35067,1996
40619,1993
102823,1995
56041,1996
119425,1997
7643,1996
108877,1975
82191,1992
45537,1994
38163,1996
47215,1989
63001,1990
83437,1996
67621,1999
58467,1996
106673,1997
81591,1998
111121,1986
27601,1997
85085,1995
77999,1983
120208,1981
13618,1997
12644,1991
111012,1987
19507,1973
113807,1993
58959,1992
86508,1992
84639,1994
12339,1980
39171,1988
20346,1991
66672,1998
18010,1997
95802,1993
74705,1992
18210,1993
28944,2000
80685,1971
22220,1981
6509,1996
89348,1982
71162,1991
106491,1991
75513,1992
3497,1993
35175,1994
43486,1997
43038,1993
74999,1996
2849,1994
91600,1992
68528,1975
107683,1986
69706,1986
115859,1979
74420,1990
78576,1995
48388,1990
124496,1994
33004,1989
107557,1982
52420,1990
18560,1992
123407,1984
82676,1991
12106,1993
123589,1993
122083,1989
9698,1991
33811,1988
13496,1998
40609,1986
55992,1996
12572,1991
96124,1994
64869,1999
81826,1999
113280,1999
93391,1989
45845,1998
109683,1972
86132,1994
76198,1993
49512,1982
13900,1990
11359,1995
40814,1982
49041,1999
103841,1965
116077,1993
41401,1993
104612,1978
10353,1973
65565,1994
11871,1984
46336,1988
40990,1986
23318,1994
72163,1978
50602,1987
78466,1989
77433,1993
78096,1975
22639,1996
113631,1987
56208,1982
25294,1994
5635,1991
69047,1993
122214,1988
41386,1976
123929,1992
60804,1994
121755,1996
115173,1997
118459,1995
100507,1977
86596,1993
36572,1988
5761,1991
49266,1996
89021,1994
1779,1992
27781,1982
16049,1990
61612,1994
16351,1999
120263,1990
72488,1988
113471,1996
60482,1997
102440,1977
79309,1996
93487,1997
45589,1993
78027,1997
94177,1995
119793,1995
3368,1991
40035,1994
87491,1994
49198,1991
21232,1993
36779,1984
14550,1992
7168,1988
12676,1998
94438,1995
34614,1992
30662,1991
112068,2000
12949,1996
17740,1992
50071,1996
15466,1994
73685,1994
46955,1994
113652,1991
54959,1996
22761,1996
85694,1996
116652,1998
71336,1995
69682,1992
56251,1994
121400,1983
113639,1997
50494,1965
84280,1992
102132,1970
112474,1990
78821,1999
8553,1998
7041,1997
8889,1994
19491,1979
9028,1989
15926,1984
41238,1962
26656,1977
94826,1998
94344,1996
12793,1988
47938,1987
5500,1992
109222,1999
67569,1998
11228,1997
88933,1970
34577,1997
31969,1996
63666,1996
32028,1988
110276,1991
65869,1992
30187,1993
97504,1984
49303,1987
107524,1995
111404,1980
106800,1981
116737,1997
84181,1997
122039,1994
33107,1992
53576,1993
124351,1987
96882,1990
41885,1971
14298,1997
93805,1997
79104,1998
99501,1979
1463,1968
112908,1999
88048,1996
18024,1993
91010,1996
63729,1993
56785,1999
6298,1991
88774,1980
25633,1987
22127,1991
59092,1989
64742,1991
31760,1996
49966,1994
37021,1985
74229,1996
109008,1996
34389,1995
115850,1989
120394,1995
74179,1980
2940,1998
67977,1997
95523,1995
83229,1993
84015,1993
95173,1995
36648,1994
85962,1996
100500,1993
95260,1998
75312,1988
73828,1998
116175,1983
98971,1987
33736,1995
66741,1977
107238,1995
75375,1974
103055,1994
99080,1981
104017,1993
17178,1990
106330,1998
53897,1993
119335,1999
31564,1996
27754,1996
64689,1991
13081,1997
40172,1996
20913,1969
71540,1988
101562,1985
9744,1975
104545,1994
47109,1980
52836,1999
60727,1993
61433,1980
64237,2000
56130,1997
102804,1991
97074,1975
114464,1992
19660,1997
44730,1967
61301,1991
72653,1967
121859,1998
23450,2000
88582,1996
80309,1999
83719,1987
15870,1997
39744,1985
56604,1998
18386,2000
91232,1992
27515,1997
118455,1986
99466,1982
36948,1999
26259,1996
42205,1996
99498,1996
89412,1999
68318,2000
100358,1998
35423,1999
46238,1989
34363,1997
6031,1998
88344,1997
72015,1992
109161,1976
119283,1998
30659,1998
66441,1996
47480,1997
121414,1990
124297,1979
57755,1996
107333,1991
100867,1998
93800,1996
119290,1997
111809,1996
512,1997
22530,1996
10713,1970
95554,1996
83017,1997
27041,1993
69311,1990
100012,1989
24904,1988
46220,1987
119060,1991
91036,1998
52656,1998
101861,1994
48576,1999
8313,1999
65101,1990
51261,1999
57223,1987
34630,1998
50951,1998
23180,1998
87281,1984
98897,1977
18823,1992
113780,1981
79548,1993
105174,1988
118325,1981
88389,1996
43656,1985
59020,2000
4436,1996
1173,2000
19140,2000
16638,1999
47911,1997
84482,1995
113184,1997
25455,1994
31786,1990
83287,1982
87406,1993
4907,1995
20019,1999
70072,1988
104668,1987
70451,2000
76812,1998
92356,2000
123511,1995
103142,1994
47989,1995
61376,1967
49526,1991
12459,1970
97378,1995
107392,1993
92176,1998
68420,1997
18972,2000
97542,1988
375,2019
84857,1977
17942,1979
4617,1997
37760,1993
29262,1998
107924,1981
43730,2000
3819,1987
29054,1971
115207,1998
117492,1982
61568,1997
82929,1998
13681,1995
96538,1992
19766,1992
64531,1995
10415,1999
92164,1990
83295,1980
43323,1997
2223,1989
94991,1990
75372,1990
115710,1990
46673,1988
111599,1992
73801,1989
71778,1995
51103,1994
88944,1996
121026,1994
19091,2000
82222,1991
38787,1992
68974,1991
23707,1996
38076,1989
27091,1991
52731,1984
120065,1996
90083,1990
28960,1990
4727,1984
107607,1981
47333,1994
100856,1996
32363,1991
121458,1997
119916,1998
109390,1991
84184,1962
39845,1979
34008,1993
75635,1987
72529,1982
44285,1996
48991,1996
102406,1985
63388,1998
30136,1993
1275,1992
16274,1995
111520,1994
69990,1996
34924,1993
43292,1991
1071,1980
20807,1988
79233,1995
116367,1994
103678,2000
71423,1992
63295,1990
13799,1996
107614,1994
77738,1988
97832,1989
56618,1978
105920,1982
122566,1977
71437,1996
76382,1992
11513,1997
117247,1987
38303,1997
21384,1990
67974,1989
65118,1992
112419,1985
68928,1993
65811,1995
101752,1988
89030,1997
101048,1992
29300,1995
108862,1994
71381,1974
26221,1995
12741,1994
13128,1998
5712,1981
29338,1997
57506,1993
37077,2000
93444,1994
114931,1987
20912,1969
66323,2001
74596,1965
20434,1997
59857,1998
98834,1996
111381,1989
44958,1995
41369,1993
77656,1996
94339,1998
25659,1999
55275,1998
101432,1978
114649,1993
14625,1992
87818,2000
120787,1983
107517,1996
108436,1991
108174,1997
117928,1986
24749,1996
15413,1999
4793,1999
65812,1979
116103,1985
89078,1998
88251,1997
11475,1995
124197,1992
124445,1984
73013,1999
112517,1996
54646,1996
121967,1992
87657,1998
34653,1988
16851,1999
46743,1999
63366,1998
104330,1992
1769,1994
64417,1990
7176,1986
106368,1991
92725,1998
40344,1989
65877,1984
68296,1989
117433,1992
8912,1974
96369,1990
79313,1994
38105,1997
119996,1989
54742,2000
18198,1991
109094,1999
2460,1996
85287,1963
96768,1995
113983,1993
24686,1992
45816,1996
20477,1998
32715,1998
25238,2000
84547,1966
53806,1994
74374,1996
5949,1999
42590,1998
32055,1984
63943,1995
36706,1984
112562,1976
16600,1991
118648,1988
1995,1994
49474,1987
3918,1995
56507,1996
117143,1998
59444,1994
85918,1998
34440,1997
27180,1998
48147,1997
70683,1994
98572,1980
121946,1976
75426,1996
20842,1990
36672,1995
80162,1996
34188,1996
79022,1993
2601,1994
110101,1988
46823,1995
43404,1996
52059,1993
100345,1996
118239,1998
771,1996
116966,1996
7018,1998
28816,1995
13683,1988
4951,1997
88002,1997
75210,1993
12082,1991
99676,1996
98070,1984
54426,1995
63498,1992
113501,1997
118063,1997
119577,1986
45870,2000
21749,1998
43289,1997
90379,1997
19016,2000
2788,1996
118109,1999
111086,1978
45703,1987
42309,1995
2511,1994
122600,1990
104161,2000
118563,1997
9550,2000
16034,1994
120184,1998
61048,1997
675,1997
13633,1997
27733,1984
80475,1988
69915,1995
108614,1992
28820,1995
59972,1997
62111,1994
91228,1993
88206,1990
76736,1990
87590,1989
109182,1991
7883,1995
77887,1997
113437,1994
4792,1993
66056,1993
81746,1991
30869,1990
42386,1989
78237,1993
89043,1991
59890,1988
47814,1995
122491,1994
55441,1995
116864,1990
47030,1993
7597,2000
60887,1973
4694,1984
85689,1997
63833,1996
41325,1981
53199,1992
112859,1992
113804,1997
56339,1989
118066,1996
110,1977
24603,1993
99134,1997
81538,1994
12510,1985
97929,1990
23039,1994
65650,1989
18212,1972
122127,1998
16815,1983
55584,1989
112483,1976
119280,1992
43184,1991
99073,1996
10883,1994
103341,1979
104671,1992
41688,1997
107298,1995
38690,1998
8169,1993
21712,1993
99925,1993
57987,1990
11299,2001
61330,1994
76052,1989
113425,1989
113809,1989
50773,1991
72011,1992
112630,1986
102217,1997
12867,1996
108318,1997
48977,2000
104223,1991
48684,1995
83242,1997
48698,1985
122117,1986
13711,1998
55504,1996
31629,1996
1164,1996
2311,1995
55158,1994
7417,1990
41372,1994
50195,1985
51887,1990
13956,1991
90646,1998
69842,1992
73646,1994
27348,1979
54632,1997
5523,1993
60667,1999
55762,1996
91678,1997
90871,1987
103232,1997
93042,1980
72959,1989
71418,1987
85294,1992
122833,1982
91811,2000
36929,1996
32684,1990
84500,1995
14581,1983
73656,1998
100863,1982
54279,1998
72204,1994
65955,1997
12470,2000
51124,2000
109843,2000
27731,1988
82084,1996
108926,1981
91562,1998
1803,1981
118993,1992
115779,1983
84665,1981
8641,1995
86358,1993
2010,1987
66718,1999
2952,1992
91522,1992
73470,1983
27927,1991
2701,1995
50581,1995
101514,1987
118198,1994
29069,1994
714,1995
123494,1998
103093,1989
3042,1996
64942,2000
119575,1983
60598,2000
87384,1987
73281,1997
27247,1997
46964,1994
34642,1999
108818,2000
40094,1997
35032,1999
97382,2000
4442,1991
36945,1991
12443,1991
88267,1993
56424,1987
124036,1985
44600,1995
77013,1998
35163,1989
29208,1998
59963,1980
7357,1972
110557,1991
109468,1994
41145,1987
117328,1997
103494,1992
16565,1995
58735,2000
17415,1992
41752,1994
27703,1983
59923,1994
985,1985
6394,1977
124392,1995
21924,1988
32144,1988
101931,1983
41015,1990
110266,1999
99312,1996
832,1999
97717,1977
29442,1998
29639,1998
30066,1983
76213,1967
35562,1986
66482,1986
94309,1967
42295,1988
106482,1993
22785,1997
98247,1990
111340,1985
105708,1986
106504,1995
71400,1991
89117,1997
76267,1997
85635,2001
105497,1999
59927,1992
110458,1995
83370,1987
62723,1999
123460,1995
57580,1997
59,1987
715,1996
67611,1996
22230,1994
119400,1982
68037,1979
58097,1994
28833,1992
106918,1991
45197,1996
98034,1992
13545,1997
58812,1989
95736,1990
67344,1993
26127,1996
69700,1983
64435,1989
113340,1995
91937,1997
12194,1980
71964,1956
52882,1991
12286,1955
96628,1990
54932,1989
123065,1991
115977,1994
120549,1996
10140,1998
12557,1987
3145,1991
123634,1998
99804,1992
37418,1991
91396,1988
22224,1995
98260,1993
94035,1983
15769,1996
70912,1993
59008,1999
57762,1997
57168,1996
53110,1985
91664,1997
9,1998
108514,1995
61798,1988
28110,1966
120523,1992
59069,1987
47811,1996
42209,1990
79805,1997
80617,1987
82609,1990
119546,1997
112048,1992
13307,1994
48010,1991
123491,2001
63096,1999
91360,1991
29655,2000
111002,1999
74425,1999
83535,1991
69856,1987
51133,1994
81345,1997
12234,1995
101886,1991
39074,1997
105595,1994
101451,2000
75919,1993
95801,1996
98375,1999
39664,1999
111899,1988
79173,1967
88279,1998
46308,1997
37369,2000
81605,2001
55605,1996
95734,1994
98314,1996
85611,1981
105590,1990
62250,1966
52840,1990
1600,1995
62288,1985
56999,1996
24052,1978
9476,1963
111368,1992
94458,1954
61100,1997
50817,1998
51136,1991
118895,1992
111311,1993
45624,1994
104863,1984
75517,1988
48335,1985
71773,1997
17018,1975
52629,1975
58302,2000
31794,1994
65726,1972
88845,1996
62506,1982
70949,1994
32268,1994
88595,1980
66861,1996
106962,1996
87768,1997
12643,2000
7939,1997
103749,1972
99371,1997
44470,1980
105008,1988
102542,1994
119263,1996
96318,1978
42311,1993
9878,1999
20974,1989
105955,1974
53947,1989
65487,1997
56787,1997
73446,1993
26166,1977
65062,1990
39156,1992
91592,1996
34054,1994
90666,1994
26541,1997
87649,1997
91625,2000
271,1997
38253,1998
114463,1998
52409,1993
39638,2000
98100,1996
58951,1997
29653,1986
103495,1999
47123,1998
77434,1988
9140,1996
39782,1990
91216,1999
13700,1990
117722,1990
40943,1996
74259,1997
99175,1998
50579,1995
86786,1992
34095,1972
92682,2000
72314,2000
62829,2000
77662,1996
90788,1999
48750,1990
84438,1995
103628,1985
11816,1995
106697,1999
111461,1994
86468,1995
56821,1994
107187,1984
31170,1989
38592,1988
22133,1991
15893,1989
112015,1991
81610,1998
68970,1990
72545,1996
79902,1982
57022,1993
100819,1989
55624,1970
15886,1985
59515,1996
34661,1992
57868,1989
39466,1998
115469,1997
17381,1997
47468,1980
28054,1993
61171,1996
46269,1975
11324,1995
59305,1993
16944,2001
63717,1992
85259,1999
87902,1994
66612,1998
72343,2000
85148,1994
78911,1989
69731,1994
115085,1963
18226,1994
113166,1991
103632,1988
55367,1990
109362,1972
13627,1985
43991,1979
87509,1993
49935,1997
5144,1996
46406,1996
109798,1996
72825,1996
53959,2000
6642,1975
11525,1987
23939,1995
103599,1994
18472,1980
58561,1990
70814,1975
89760,1990
78220,1993
17003,1963
101811,1998
44618,1999
95970,1993
30715,1992
110894,1992
9876,1994
65031,1985
37455,1994
38931,1988
73471,1993
110449,1995
7761,1997
45563,1998
6830,1963
70636,1986
76242,1978
106785,1991
44855,1976
106082,1976
36912,1993
81561,1997
16721,1998
111216,1995
94794,1997
20883,1992
5707,1983
13041,1984
42903,1964
48810,1998
120449,1992
44502,1996
46817,1990
119614,1998
85155,1994
85548,1998
76777,1992
24581,1994
105611,1999
64070,1986
1162,1998
104158,1997
49127,1995
62709,1994
88187,1967
96467,1996
79283,1993
4653,1996
33114,1999
80066,1956
56701,1966
60793,1998
93398,1999
81902,1998
114442,1994
112999,1991
76366,1994
70125,1989
105526,1974
79798,1992
65986,1993
5289,1988
83909,1975
39960,1994
18229,1996
92923,1999
72172,1997
86902,1998
81638,1999
34177,1999
112290,1994
38692,1993
71282,1996
63266,1999
28941,1996
82219,1977
64080,1996
59451,1992
51155,1985
21196,1983
103787,1989
84920,1998
70227,1996
30755,1992
101982,1988
65677,1979
74002,1988
49931,1995
34963,1990
36235,1988
123523,1994
43231,1996
53398,1978
87206,1994
53604,1963
27138,1994
65640,1997
52499,1973
24542,1999
89740,1994
5549,1997
55817,1983
92909,1987
23910,2001
65345,1994
19831,1988
71790,1998
103738,1997
25429,1994
34288,1999
32761,1990
44747,1990
64840,1991
36931,1992
31753,1996
87303,1984
53215,1972
36296,1992
29141,1997
70056,1990
121253,1983
87183,1993
16501,1993
118195,1995
68661,1977
69191,1966
20243,1995
14514,1957
121916,1995
63045,1986
23493,2001
62065,1978
72549,1999
24981,1997
56815,1992
53889,1994
68180,1995
120649,2001
101097,1964
122655,1999
38135,1999
76746,1996
3670,1993
115195,1989
89463,1997
43712,1991
12706,1996
34732,1992
63826,1986
16674,1991
121466,1994
21001,1990
122225,1997
77751,1995
105336,1996
98866,1992
61463,2000
60454,2000
113236,1994
24894,1985
65477,1995
29995,1999
74347,1998
54056,1995
82860,1995
73704,1989
20052,1980
2592,1998
84323,1958
55295,1991
4385,1992
78395,1995
15133,1990
48894,1972
37865,1989
49320,1997
41468,1996
7215,1981
51701,1996
53522,1992
2097,1994
76912,1989
52868,1997
114382,1989
38445,1983
91891,1994
73046,1992
92686,1998
35825,1998
36242,1992
15364,1994
17339,1997
101634,1992
51724,2001
25040,1988
106047,1996
2451,1992
106253,2000
93756,1985
56646,1994
89806,1990
19188,1995
18263,1998
75567,1986
30618,1997
39183,1969
113909,2000
112903,1987
95309,2001
99579,1993
10991,1981
80510,1992
117101,1993
110722,1999
111753,1991
113454,1990
83597,1978
36801,1985
106297,1999
36405,1964
124096,1996
101312,1963
55957,1988
37374,1979
31791,1991
33654,1996
81294,2001
101638,1997
112527,1999
102867,1997
58108,2001
98995,1998
26303,1967
46383,1994
27808,1995
41584,1997
7884,1991
54872,1999
8106,1997
4954,2001
7300,2001
81646,1995
121082,1999
25601,1998
18195,1999
39427,1998
17437,1999
93995,1987
38162,1999
56348,1990
40305,1992
27223,1985
81685,1992
69578,1977
94694,1994
9005,1996
61977,1994
30695,1987
62252,1996
20611,1987
26,1987
96655,1997
107571,1981
51957,1987
10175,1995
108482,1991
23504,1988
48092,1988
64299,1988
76815,1998
27081,1993
33785,1995
101199,1992
70040,1991
51980,1997
41797,1998
106609,2000
103243,2000
55877,1993
2631,2000
88120,2001
28215,1997
51820,1992
68979,1998
108743,1990
9885,2000
15701,1994
51841,2001
34761,1993
112020,1997
1291,1997
119855,1999
32726,1997
27632,1995
86280,1992
36743,1965
121536,1998
31930,1999
115915,1998
66070,1997
82754,1995
109806,1990
93285,1963
26319,1993
108149,2001
106014,1998
67239,2000
91622,1977
21972,1992
30932,1979
86687,1999
58572,1991
123148,1995
34142,1995
120378,1992
120002,1984
78520,1995
69206,2000
16615,1999
96891,2000
64694,1993
121654,1997
67345,1991
120670,1996
75309,1996
15868,1973
64932,2000
35684,1979
68628,1999
24578,1996
24962,1991
80473,1965
95105,1985
34384,1988
87175,1994
59259,1992
68995,1998
119779,1999
118413,1994
14709,1992
52146,2000
17861,1989
11444,1997
26843,1999
40012,2000
101883,1989
21402,1996
120167,1996
56754,1996
47024,1989
109977,1988
59229,1992
104481,2000
21504,1993
95856,1973
34428,1965
78542,1991
43708,1999
43925,2001
114792,1985
75993,1984
104940,1987
58568,1969
64919,1966
42706,1991
10731,2000
73378,1993
18632,1989
5646,2000
13766,1996
114168,1991
15005,1998
116533,1995
7763,1979
111446,1961
103849,1997
26983,1994
87153,1999
79344,1990
32542,2001
6345,1981
88867,2001
123981,1999
116488,1996
4081,1995
70419,1991
49551,1999
51478,1998
18460,1989
52550,1984
45399,1990
39531,1998
97499,1990
84222,1994
114679,1994
46234,1997
83615,1999
57669,1994
39678,1995
123487,1995
104751,1996
106758,1987
98187,2000
31561,1999
100699,1985
52027,1992
111473,1990
111944,1992
54032,1991
20408,1996
13135,2001
90947,1992
24141,1984
112747,1993
93490,1995
16502,1992
22161,1989
10586,1991
2053,1987
115754,1992
69078,1997
109663,1998
21448,1973
52772,1991
2649,1997
39476,2000
12731,1994
24565,1998
44400,1991
11218,1985
3351,2019
16966,1999
49477,1996
9168,1991
34241,1975
101359,1995
87090,2000
93775,2000
116398,1998
35213,2001
78011,1998
24987,1999
113109,1992
85003,1995
117564,1996
100745,1994
41546,1989
112770,1961
121359,1997
589,1976
33951,1986
93038,1985
120408,1997
13689,1997
118886,1992
102463,1994
22969,1990
48970,1994
95979,1986
115285,1995
3854,1995
115190,1990
75761,1986
20553,1987
103223,1996
88667,1996
87062,1975
61552,1994
99177,1983
15709,1987
6723,1986
41939,1990
106172,1990
73684,1998
60883,1993
71479,1987
92055,1989
56466,1995
20663,1988
2090,1993
97577,1997
47175,1997
58980,1991
84218,1984
100690,1990
97519,1993
98832,1982
80694,1975
49875,1998
95990,1999
45202,1989
121313,1996
12802,1990
94387,1995
101763,1992
91511,1996
122358,1998
36853,1998
14256,2000
49031,1999
50548,1993
68765,1991
7262,1995
39614,1987
14987,1992
22404,1994
73167,1993
59778,1996
36185,1990
11423,1987
48577,1980
84484,1978
99507,1987
35115,1992
15062,1988
31852,1988
24346,2000
60333,1998
43117,1999
35250,1992
2184,1998
40927,1992
108415,1974
119609,1991
94562,1984
93499,1993
92888,1996
56776,1997
774,1995
108554,2001
63429,1997
96416,1997
67995,1996
6143,1993
36537,2000
81781,1989
73819,1998
106563,1998
96883,1998
91,1985
41815,1993
32372,2000
44263,1994
75568,1990
30108,1996
33328,1999
57859,1994
94995,2000
89513,2000
44150,1969
58795,1998
90229,1996
87974,1999
82295,1995
59432,1995
123774,1999
76265,1997
45352,1994
88264,1984
71894,1998
26713,1995
67596,1979
72686,1982
8937,1968
12832,1989
52197,1993
80603,1997
123262,1986
74924,1990
118810,1995
57481,1989
8766,1963
20506,1997
67577,1970
66167,1994
7764,1992
74247,1997
52959,1998
84553,1986
12154,1991
34534,1987
80627,2000
120541,1995
83979,2000
61650,1997
18917,2001
6540,1996
76745,1970
80891,1999
69584,1991
60869,1968
120728,1994
86338,1970
43374,1990
9956,1995
75836,1971
106523,1998
7784,2000
42168,1996
109408,1987
31045,1993
95616,1995
25556,1991
66785,1990
26698,1994
72709,1997
23973,1995
25857,1995
28349,1986
1723,1989
109966,1987
19735,1993
87846,1995
65314,1998
71358,1996
88409,1996
72937,1994
19166,1998
90973,1994
53626,1996
116852,1996
61576,1995
64692,1977
99826,1994
26928,1995
43280,1993
50673,1992
116120,1991
57118,1999
111871,1988
37136,1996
67503,1967
86112,1993
36512,1980
37064,1957
36459,2000
108814,1979
22408,2000
64434,1988
80456,1999
49110,2000
70866,1988
40936,1988
54118,1993
82515,1995
64398,1998
49021,1996
76235,1998
124185,1991
86105,1993
109886,1996
101649,1996
40108,2000
54775,1994
6250,1989
29038,1992
18521,1995
110516,1997
23993,1991
76502,1979
65354,1989
28641,1988
81057,1994
9027,1996
3466,2001
43754,1999
72040,1992
37231,1997
36229,2000
113520,1984
289,1996
3447,1998
51458,1991
35915,1996
66220,1985
19428,1996
46599,1994
100315,1991
63298,1990
3008,1989
108879,1994
18271,1989
120284,1997
93688,1991
72540,1998
89444,1997
28273,1977
19949,1997
88554,1996
97882,1999
119554,1996
35406,1962
72731,1988
11350,1997
18102,1993
50454,1989
42549,2001
18669,1977
30157,1995
83500,1998
33339,1972
42082,2000
92580,2000
12753,1993
36639,1996
115756,1997
22390,1996
66561,1997
10377,1991
45704,1990
53834,1982
278,1996
123480,1995
38343,1983
115927,1993
66988,1998
73220,1997
92281,1965
82576,1996
47653,1987
56061,1996
80646,2000
9633,1963
118061,1959
42660,1984
88852,1997
47737,1993
43254,1994
43125,1998
102634,2000
92632,1991
11923,1999
104629,1999
14413,1999
73961,1995
92371,1993
12749,2000
76971,1996
84515,1960
83015,1994
1713,1981
33327,1968
66591,1978
15167,1993
57413,2000
50316,1961
73100,1998
41040,1970
81360,1998
51693,1996
2814,1998
124277,1994
79165,1999
31110,1995
76117,2001
17539,1997
91452,1997
44779,1997
25000,1992
91644,1982
12724,2000
17989,1997
98311,1995
22401,1997
111624,1985
2347,1997
25586,1990
102839,1992
45347,1998
115054,1993
26407,1980
49047,1997
83131,1972
18580,1977
104389,1999
22910,1993
112033,2000
115015,2000
62841,1996
116089,1990
101758,2001
124009,2000
24836,1959
102354,1991
112857,1998
57270,1982
107305,1995
57625,1987
29053,1998
10920,2000
31901,1990
92554,1972
35873,1996
106293,1992
70301,1976
17765,1999
72247,1996
106210,1997
67162,1997
112200,1966
19837,1989
114886,1975
19329,1991
1558,1998
122144,1994
86296,1993
59206,1986
10802,1996
122937,1996
3031,1993
8473,1998
72373,1990
38605,1992
30388,1986
104044,1997
31769,1997
90536,1995
63534,1991
97228,2000
65273,1984
122485,1998
86126,1998
120136,1995
28224,1992
7366,1994
122653,1987
82298,1979
116372,1997
104909,1989
110374,1997
73374,1980
6247,2000
115585,2000
37452,2000
